artist,album_title,year,label,thumb,release_url,track_count,tracklist
DDK RPK,Ponad Czas,2021,Shpady,https://i.discogs.com/tjp08Iak0JAPTSfkgAYrg4bIfID9TflHNwPq7QLCdPA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4NzY5/MDg0LTE2MjE2Nzc3/OTMtNDYzNy5qcGVn.jpeg,https://api.discogs.com/releases/18769084,33,1: Albatrosy 2: Koniokrady 3: Dedukuj kit 4: Memy 5: Wojny lemurów 6: Black hawk down 7: Msza za miasto arras 8: Kawa 9: Maradona 10: Hajs w siatkach 11: Z dala od ludzkich siedzib 12: Bangladesz 13: Będę robił rap 14: Barbarzyńcy w ogrodach snów 15: Protokół zniszczenia / zmowa : Instrumentale / acapelle 1: Albatrosy 2: Dedukuj kit 3: Memy 4: Wojny lemurów 5: Black hawk down 6: Maradona 7: Bangladesz 8: Barbarzyńcy 9: Albatrosy 10: Dedukuj kit 11: Memy 12: Wojny lemingów 13: Black hawk down 14: Maradona 15: Bangladesz 16: Barbarzyńcy
Diego (146) / DJ Zel,Poznaniak,2021,Shpady,https://i.discogs.com/ysJFShkn2HjiET__R3MflL4XGobiZaQpYhZ54bQCRaI/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4ODMy/MTc0LTE2MjE2ODE4/NzItODQ4OC5qcGVn.jpeg,https://api.discogs.com/releases/18832174,33,1: Albatrosy 2: Koniokrady 3: Dedukuj kit 4: Memy 5: Wojny lemurów 6: Black hawk down 7: Msza za miasto arras 8: Kawa 9: Maradona 10: Hajs w siatkach 11: Z dala od ludzkich siedzib 12: Bangladesz 13: Będę robił rap 14: Barbarzyńcy w ogrodach snów 15: Protokół zniszczenia / zmowa : Instrumentale / acapelle 1: Albatrosy 2: Dedukuj kit 3: Memy 4: Wojny lemurów 5: Black hawk down 6: Maradona 7: Bangladesz 8: Barbarzyńcy 9: Albatrosy 10: Dedukuj kit 11: Memy 12: Wojny lemingów 13: Black hawk down 14: Maradona 15: Bangladesz 16: Barbarzyńcy
Various,April 2008 Part 4,2008,"Rework Records, Vision Music, Kompozytornia Studio, Rework Records, Rework Records, Blirp Studio",https://i.discogs.com/CcZ5Cp0-H4U2jMWvCYpEw0qVuk9zoJobV9phsFHdg_Q/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMxMTI0/MjQ5LTE3MjAwMTEw/NDctMTMyNS5qcGVn.jpeg,https://api.discogs.com/releases/31124249,13,"1: TBA 2: TBA 3: Preludium, postludium & psalm 4: Fat's luck : 5 : 6 7: Loonatix : 8 : 9 : 10 : 11 : 12 : 13"
Śliwa,Na Swoim EP,2021,"Fandango Records, Narodowe Centrum Kultury, Fandango Records, Narodowe Centrum Kultury, Fandango Records, Narodowe Centrum Kultury, XDisc, Marceli Printery, Stardelta Audio Mastering, Pauler Acoustics",https://i.discogs.com/-0XSfUCzCu9lSrlx8WX56kpJsJJci2e3l2BOiurnJNU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIwMzcz/NTA4LTE2MzM3MDQ3/MTQtODUzNS5qcGVn.jpeg,https://api.discogs.com/releases/20373508,26,A1: Pieśń pierwsza A2: Gorycz B1: Chmury B2: Utopiec C1: Doliny C2: Mantra D1: Imperium D2: Zmierzch E1: Wołanie E2: Celina F1: Pieść ostatnia F2: Dom 1: Pieśń pierwsza 2: Gorycz 3: Chmury 4: Utopiec 5: Doliny 6: Mantra 7: Imperium 8: Zmierzch 9: Wołanie 10: Celina 11: Pieść ostatnia 12: Dom (hidden track)
Qbik,Dorosłe Dzieci,2020,STOPRORAP,https://i.discogs.com/kbiHOu5UrxtUHlihjzFf_RYgxZdJgscnYSv7EPu7PqU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE2MDM4/MjEyLTE2MDIzMzI5/MjAtNTYwOS5qcGVn.jpeg,https://api.discogs.com/releases/16038212,62,"1-1: Początek 1-2: Radiostacja raptime 1-3: Nie wkurwiaj nas / don't fuck with us 1-4: Radiostacja raptime 1-5: Hajs / dough 1-6: Radiostacja - wywiad marcina flinta z decksem i forinem 1-7: Radiostacja raptime 1-8: Toksyczne otoczenie / toxic environment 1-9: Radiostacja raptime 1-10: Miejscowi / locals 1-11: Radiostacja raptime / reklama 1-12: Lgndry 1-13: Radiostacja raptime 1-14: Nigdy nie jest za pózno / never too late 1-15: Radiostacja rap time 1-16: 24/7 1-17: Radiostacja raptime 1-18: Wycofaj się / back out 1-19: Radiostacja raptime / reklama 1-20: O tym co widzę / what these eyes can see 1-21: Radiostacja raptime / telefon od słuchacza 1-22: Wszystko czego potrzebuję / all i need 1-23: Koniec

2-1: Nie wkurwiaj nas / don't fuck with us (instrumental) 2-2: Hajs / dough (instrumental) 2-3: Toksyczne otoczenie / toxic environment (instrumental) 2-4: Miejscowi /locals (instrumental) 2-5: Lgndry (instrumental) 2-6: Nigdy nie jest za późno / never too late (instrumental) 2-7: 24/7 (instrumental) 2-8: Wycofaj się / back out (instrumental) 2-9: O tym co widzę / what these eyes can see (instrumental) 2-10: Wszystko czego potrzebuję / all i need (instrumental) : Cassette A1: Początek A2: Radiostacja raptime A3: Nie wkurwiaj nas / don't fuck with us A4: Radiostacja raptime A5: Hajs / dough A6: Radiostacja - wywiad marcina flinta z decksem i forinem A7: Radiostacja raptime A8: Toksyczne otoczenie / toxic environment A9: Radiostacja raptime A10: Miejscowi / locals B1: Radiostacja raptime / reklama B2: Lgndry B3: Radiostacja raptime B4: Nigdy nie jest za pózno / never too late B5: Radiostacja rap time B6: 24/7 B7: Radiostacja raptime B8: Wycofaj się / back out B9: Radiostacja raptime / reklama B10: O tym co widzę / what these eyes can see B11: Radiostacja raptime / telefon od słuchacza B12: wszystko czego potrzeebuje / all i need B13: Koniec"
Soldateska,Co się odwlecze,2021,"Asfalt Records, Asfalt Records, Asfalt Records",https://i.discogs.com/XpM9JtXoxpdEnpUKL5hnioxCdaxjphAToF-6c3xZrco/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIwNTk2/MDk5LTE2MzQyODk2/ODctNDM5Mi5qcGVn.jpeg,https://api.discogs.com/releases/20596099,27,"1-1: Welur 1-2: Wino 1-3: Kumitsu 1-4: Kocham być z dziewczynami 1-5: 100 nieodebranych 1-6: Czeka na mnie 1-7: Guilty gucci 1-8: Odejdź 1-9: Zanim pójdziesz 1-10: Nie chcesz wiedzieć 1-11: Statek 1-12: 36,6 1-13: Ideał 1-14: Gwiazdy 1-15: Mamo

2-1: Stolik dla dwojga 2-2: Pozwól 2-3: Jak to jest 2-4: Nie pytaj 2-5: Sauté 2-6: Zabij mnie 2-7: Zmęczony 2-8: Tylko się pośpiesz 2-9: Dzięki, że mnie tego nauczyłaś 2-10: Outro"
Bisz,Wilk Chodnikowy,2020,WCK 47,https://i.discogs.com/9bnMgjufYouCW5dOIZW1TDAWJXQO1ZIo6_jDSjB_neo/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE2MDg5/NzcwLTE2MDMyODkx/MTEtMjY1My5qcGVn.jpeg,https://api.discogs.com/releases/16089770,14,1: Intro 2: Chillfari 3: Kiedy śpisz 2 4: Szczęśliwi mają rację 5: Cipcip 6: To nie ziomal : 7 1: Pokój na grochowie 2: Pięknie dziś wyglądasz 3: Tańczę teraz (najebany) 4: Czarne chmury 5: Światło 6: Zdjęcie
Rafi,10,2012,"Luna Music, Luna Music, Luna Music, Luna Music, Luna Music, Luna Music, 4871",https://i.discogs.com/R7OiWn5sq4LiTq88m9PFpvhMt4WAQWNBiCtxU-SeDJI/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTcyNjc1/NzUtMTQ2NDM3MTUy/Ni01MzE1LmpwZWc.jpeg,https://api.discogs.com/releases/7267575,49,"1-1: Takadum 1-2: Matulu 1-3: Happy end and up happy hands 1-4: Angel’s kiss 1-5: Happy new year 1-6: London’s break 1-7: Kuki 1-8: Round midnight 1-9: Twitter 1-10: There’s no one 1-11: Radiowa piosenka o niczym 1-12: Come and get me 1-13: Świat oddala się ode mnie 1-14: Po kostki (remix tomek bednarczyk) 1-15: Się zdziwisz : 4871 vol. 2 2-1: I’m the car 2-2: Respect 2-3: Fight no more 2-4: Moje mieszkanie 2-5: Fantastyczna wyspa 2-6: Hush hush 2-7: Me 2-8: Freedom’s electric ball 2-9: It itches 2-10: Welcome 2-11: Owoce 2-12: Ostry film zaangażowany - non camera / dziadowski blues - non camera, czyli nogami do przodu 2-13: Somebody story 2-14: Mentisos 2-15: Talk to me 2-16: Savoy 2-17: You’ve got to be cool : 4871 wrocławski sound 3-1: When 3-2: Sparrow's winter 3-3: Tobą być 3-4: O witu, o izolofoteliku i o ślepych śledziu 3-5: Leaving time behind 3-6: Let the party 3-7: Adidasy 3-8: Biznesmeni 3-9: Oczko 3-10: You are the key 3-11: Gorący styczeń 3-12: Astral visitor 3-13: Łuk introitus 3-14: East"
Nicole Funk,Nicole G-Funk,2017,Altereggo Records,https://i.discogs.com/aTjAxz9MJCr3WgzyTqEUWBt-KZOq6iTI5_pxQm3Gnuo/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTExMTI4/MTEzLTE1MTAzODU4/MDAtMzI2OS5qcGVn.jpeg,https://api.discogs.com/releases/11128113,14,1-01: Serum 1-02: Cały sqad 1-03: Nie wszystek umrę 1-04: Puncher 1-05: Czemu 1-06: Ruchy 1-07: Pospolitarzecz 1-08: Booyaka : Ep+ 2-01: Głos pokolenia 2-02: Xanax 2-03: Weteran 2-04: Jedziemy
Various,CD Club Promo Only 3/2013,2013,Fonografika,https://i.discogs.com/pyji-v4LyIbpcmZ4R9c6oX_7Uljy6_yoxTPzgJZ_y00/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyNDUx/ODAxLTE3MzMwOTY0/MTktMTIyMi5qcGVn.jpeg,https://api.discogs.com/releases/32451801,30,1-1: On 1-2: Usłysz mój głos 2010 1-3: Mamy królów na banknotach 1-4: Zawalidroga 1-5: Dzik 1-6: Choć na słowo 1-7: Globalne ocieplenie 1-8: Gniew 1-9: Czy słyszycie skit? 1-10: Czuję się jak 1-11: Śmierć wielu serc 1-12: Yo yo 1-13: Więc wiedz 1-14: Język giętki 1-15: Spadam : Extravertik 2-1: Introvertik 2-2: Pół na pół 2-3: Kiedywejde 2-4: Dzikołaj 2-5: O mamo! 2-6: Więcej słów 2-7: Bul bul bul 2-8: Extravertik 2-9: Ostrzegawczy strzał 2-10: Moje demony 2-11: Na wszystko przyjdzie czas 2-12: Sprawiedliwość 2-13: Outrovertik
Verba,Młode Wilki,2009,"Dream On, Getting Out Our Dreams, Universal Motown, Universal Motown Records, Universal Motown Records, ""Elsies Baby Boy Publishing"", Heavy Crate Publishing, EMI Virgin Music, Inc., EMI Virgin Music Ltd., Defend Songs, Kobalt Songs Music Publishing, Songs Of Kobalt Music Publishing, Jean Baptiste Music, Cherry Lane, Michael McHenry Music, Downtown Music Publishing, Way Above Music, Sony / ATV Music Publishing, Warner Chappell Music France, Owo Olorun Publishing, Very Good Beats, Hip Hop Since 1978, Mishka Beast, Evan Mast, Mike Stroud, Senseless Music, Universal Music Publishing, Sony/ATV Songs LLC, RedOne Productions LLC, House Of Gaga Publishing Inc., Nappy Pub Music, Universal Music-Z Songs, EMI April Music Inc., Gifted Source Music Publishing, Sly As A Foxx Music, Inc., Foxx King Entertainment, N8 Publishing, 2 Tha Moon Publishing, Songs Of Peer, Ltd., March Ninth Music Publishing, Wb Music Corp., 2082 Music Publishing, Publishing Designee, Edition SL AllStars, Amy Talpa, Royent Music, Warner-Tamerlane Publishing Corp., Barrow Gang, Emile Music Inc., Headbanga Muzik Group, Kiddo Productions, Motion Music, Dream On, The Broski Room, The Studio 215, Record Plant, Los Angeles, Avex Honolulu Studios, Chung King Studios, Headbanga Studios, Henson Recording Studios, Larrabee Sound Studios, Headbanga Studios, Universal Mastering Studios, Mr. Scott Design, Inc., GZ Digital Media, Zagraniczna Płyta - Polska Cena",https://i.discogs.com/RS0Gz87Axhmnkj4Vwnwe_UIoV1PTZ6JvCoxAv1bvB9M/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyOTEx/NjUwLTE2NTAxOTk4/MjctNzA3Ni5qcGVn.jpeg,https://api.discogs.com/releases/22911650,22,1: In my dreams (cudder anthem) 2: Soundtrack 2 my life 3: Simple as... : Act 2 - rise of the night terrors: 4: Solo dolo (nightmare) 5: Heart of a lion (kid cudi theme music) 6: My world 7: Day n nite (nightmare) : Act 3 - taking a trip: 8: Sky might fall 9: Enter galactic (love connection part i) 10: Alive (nightmare) : Act 4 - stuck: 11: Cudi zone 12: Make her say 13: Pursuit of happiness (nightmare) : Act 5 - a new beginning: 14: Hyyerr 15: Up up & away : Bonus 16: Day n nite (crookers remix)
Sokół,NIC,2020,"Mystic Production, Mystic Production, Mystic Production",https://i.discogs.com/Hdxgln_Y0uRj4bc2GwpmpofeB3WobTVx2ZUIcvxq9FU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4ODI5/NDc3LTE2MjE2NzU1/MjMtNDk1OC5qcGVn.jpeg,https://api.discogs.com/releases/18829477,44,1: Ja 2: Gdzie jesteś(my) 3: Emotikony 4: Emoji (skit) 5: Serca twego chłód 6: I'm (ill)uzja 7: Letni poview wspomnień 8: Umysł 9: Aktual(nie)lepsza wersja 10: (po)nad (po)działami 11: Tele-dzik (skit) 12: Slajd 13: Sens życia 14: Plac (zabaw) się 15: Konie(c) 16: Cowboy love 17: Rozu(m)ieć ciebie 18: Ty : Bonus tracks (wav): -: Emoji (long version) -: Kwiat lotosu (cz.1) -: Offline (a.i. remix) : Instrumentals (wav): 1: Ja 2: Gdzie jesteś(my) 3: Emotikony 4: Emoji (long version) 5: Serca twego chłód 6: I'm (ill)uzja 7: Letni poview wspomnień 8: Umysł 9: Aktual(nie)lepsza wersja 10: (po)nad (po)działami 11: Tele-dzik (skit) 12: Slajd 13: Sens życia 14: Plac (zabaw) się 15: Konie(c) 16: Cowboy love 17: Rozu(m)ieć ciebie 18: Ty -: Kwiat lotosu (cz. 1) -: Offline (a.i. remix)
JupiJej,Lekką Ręką,2021,MaxFloStudio,https://i.discogs.com/AByNG87D0gYAaPOQfAmKHcX3eyfuIXqt9Y_0v8CW2kA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIxOTAx/NzYyLTE2NDMyODUz/MDYtNzA0NS5qcGVn.jpeg,https://api.discogs.com/releases/21901762,42,1: F 2: Magic hour 3: Kabina 4: Alter ego 5: Hadouken 6: Lista 7: Czas ii 8: Już dawno nie 9: Smsy 10: Desperados 11: Lajt 12: Przetrwasz 13: Super saiyan 14: Spacer 15: Sekrety 16: Ktw ldn 17: Echo 18: Soundkillers 19: Smsy 20: Okruchy szczęścia : Prewersje 1: Lubisz to 2: Prewersje 3: Lament 4: Nie da się 5: Cytryny 6: Gps 7: Wszystko będzie dobrze 8: Cikiciki 9: V.i.p 10: 6ścian 11: Sny 12: Definicja : Arogant ep 1: Kaiju 2: Shadowban 3: Ath 4: Paradox 5: Arogant 6: Długi 7: #hot16challenge2
Beteo,Nowy Pop,2016,"Oaktopus, Oaktopus, 5:55, 5:55",https://i.discogs.com/uE1cUUrZqLaVrCpre3Fk5AQuVSOesfC8czLpt-UOF6o/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTg5MDIx/MzgtMTQ3MzA2ODE3/Ni0zNzk1LmpwZWc.jpeg,https://api.discogs.com/releases/8902138,26,1: Jeg flytter 2: Just sand 3: Chance 4: Flove 5: Fire 6: Above the clouds 7: Tonight is ours 8: Fresh air 9: Something about you 10: Neanderthal 11: Ocean 12: All you have seen : Pm 1: Alstrofigures 2: Hippopotamus 3: Far away 4: Forteb 5: Wojna na fosfor 6: Aqua alquimia 7: 05 8: Broken 9: Sufferingthemost 10: Istota astralna 11: Box of em 12: Gonna need someone
Various,Bravo Golden Hits 2008,2008,"Kayax, EMI Music Poland, Kayax Production & Publishing, Kayax Production & Publishing",https://i.discogs.com/ls_-qXCjkqaQJckN0bcRF0exzPdI0taHD9ekbggA4u0/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIwMTE5/ODQtMTI1ODQ2Nzgz/OC5qcGVn.jpeg,https://api.discogs.com/releases/2011984,24,1-1: Moje miasto (niewinni czarodzieje big city mix) 1-2: Rozmowy z kapokiem (envee'go kawy z papierosem rozmowa) 1-3: Jesteście gotowi? (envee's bomb) 1-4: The score (theme from the movie innocent sorcerers) 1-5: My music (innocent sorcerers remix) 1-6: Find our love (innocent sorcerers remix) 1-7: Moje życie (niewinni czarodzieje street life mix) 1-8: Inny smak (envee rmx) 1-9: Miałeś być (envee rmx) 1-10: Razy dwa (niewinni czarodzieje broken head mix) : Maincourse 2-1: Inspirations (innocent sorcerers remix) 2-2: Told to stop (envee plat mix) 2-3: Sexi flexi (envee's something) 2-4: Lovebeat (innocent sorcerers off beat) 2-5: Several times (envee's several step version) 2-6: Thought control (envee le mix cest fit) 2-7: U have to give in (envee mashituppa) 2-8: Piano pianoli (envee's ponglish dub remix) 2-9: 1500 100 gwiazd (sky hi mix) 2-10: U. missing (envee żerań mix) 2-11: Finally (innocent sorcerers remix) 2-12: I see a different you (innocent sorcerers remix)
"Śmietana, Karolak, Bzyk",Grube Ryby,2006,"Gazeta Wyborcza, Agora SA, TAKT, Agencja Interaktywna Byss, Agora SA",https://i.discogs.com/6PyJZWn9aECbo4sW4D6VcuRZHKIMbShx8t1A9Zgm00I/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTExNTc1/NzE2LTE1MTg3OTIy/ODYtNDA0NC5qcGVn.jpeg,https://api.discogs.com/releases/11575716,34,1: Goya 2: Kolysanka_kilianski : Assets\extra\mp3\best 3: Chet 4: Julie 5: Nat : Assets\extra\mp3\lazy 6: Bandy 7: Holdin 8: Need : Assets\extra\mp3\uniwersal 9: Up 10: When 11: You : Assets\muzyka\mp3 12: Cypress 13: Evora 14: Goya 15: Inxs 16: Kasia 17: Muzykoterapia 18: Ostr
Various,Magic News Vol. 65,2002,Magazyn Hip-Hop.pl,https://i.discogs.com/zZ1pmrDIrwkyOmM5acHg0j70tbMUYqkAJEf3XaKYVzo/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEzMzI0/MTY5LTE3MDI5MjMz/ODYtNzMyOS5wbmc.jpeg,https://api.discogs.com/releases/13324169,17,1: 4 lata 2: Gatves iygtys 3: Hh bylos 4: C.h. rozpoznawcza 5: Zajścia i zdarzenia 6: Skefane sytuacje 7: Przekręty 8: Pro-mix : Klipy 1: Miłość w moim mieście 2: Jest jedna rzecz 3: Ważna próba 4: I co ty na to 5: Sprawy takie 6: Idę ulicą 7: A po co?
Various,March 2003 Part 6,2003,"Magazyn Hip-Hop.pl, Magazyn Hip-Hop.pl",https://i.discogs.com/tOyvU0RrPxY5XZki6qMMJQzTnRkIFXE6R3nALuhFymk/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI5MjEz/MTkxLTE3MDI2Nzkw/MjYtNTg5NC5qcGVn.jpeg,https://api.discogs.com/releases/29213191,13,1: Dorosłem 2: Sławny 3: Jeden dzień z życia tajnego agenta 4: Disslekcja 5: Sam 6: My przeciwieństwa 7: Dzień po dniu 8: Łohohoł : Klipy 1: Każdy szczegół 2: Mój rap 3: Battle of the year 2002
Various,February 2002 Part 4,2002,"Magazyn Hip-Hop.pl, Magazyn Hip-Hop.pl, GM Records",https://i.discogs.com/rX-qikNspAlv6wlPX19Ddlo20HskTyo9mkFAmhoP3mM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEzMzI0/MTcyLTE3MDI2ODcz/MjYtMTgyNC5qcGVn.jpeg,https://api.discogs.com/releases/13324172,16,1: Miasto patrzy 2: Das graun 3: Kroki 4: Z dedy do tych 5: 3maj się 6: Oni vi ne (remix) 7: Budvarek a joint (remix) 8: Modlitba 9: Bunkerwelt in witten 10: Hort nur : Klipy 1: Nieśmiertelna nawijka zip składowa 2: Sensacja 3: Rasta 4: To nie żarty
Various,August 2003 Part 5,2003,"PIK Sp. z o.o., Asfalt Records",https://i.discogs.com/aG3ZrjJfFxTYXp3MayUDcSZmwFPdcR_AHRCXJr4iv5s/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTU1MzY4/MjQtMTM5NTkyODgw/My02Mzc3LmpwZWc.jpeg,https://api.discogs.com/releases/5536824,15,1: Polepiony 2: Tajemnica 3: 30 cm 4: A.b.c. 5: Kochana polsko 6: 9 7: Rozmowa 8: Hiphop non stop 9: Kontakty 10: Nie igraj z ogniem : Video 1: Tajemnica 2: Hiphop non stop 3: Kochana polsko
Various,June 2003 Part 2,2003,"Magazyn Hip-Hop.pl, Magazyn Hip-Hop.pl",https://i.discogs.com/YV4t2wdm9yPbsubrHCadgwKUYX8Vx5GPcShF7MWUGgo/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI2NTY0/NTkxLTE3MDI2ODc2/NDMtNTYyOS5qcGVn.jpeg,https://api.discogs.com/releases/26564591,11,1: Takty 2: Co nas jeszcze czeka 3: Trzy kroki do nikąd 4: Dobry wieczór : Klipy 1: Made in poland 2: Już dawno 3: Gorąco 4: 4 lata 5: Opozycja
Various,CD Pool Volume 78,2002,Magazyn Hip-Hop.pl,https://i.discogs.com/W5ZzzhTmQ9cb6iCfyv9HFEoaQUK8E4Cx-vWT2-vPjck/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEzMzI0/MTc2LTE3MDMwMDEz/MTAtOTg2Ni5naWY.jpeg,https://api.discogs.com/releases/13324176,18,1: Toi pour moi 2: Pokażmy dobry rap! 3: Przejęcie majka 4: Koligacja stylów 5: Mam ten styl 6: Nigdzie się nie śpieszyć 7: Zaczyna działać 8: Każdy panem swego losu 9: Pana rapa imię 10: Sprawdź co jesteś warty 11: Teksty nocą pisane 12: Ekspedient : Klipy 1: Za wcześnie 2: Tak już jest 3: Siedem łez 4: Trzyrazynie
Various,Popcorn Jesień 17,2002,Magazyn Hip-Hop.pl,https://i.discogs.com/HSsWz3ifpT-yZSPecu5I5AHinhozN239OQikkZWyzng/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEzMzI0/MTc5LTE3MDI5MjM2/MjAtNDAyOC5naWY.jpeg,https://api.discogs.com/releases/13324179,14,1: Wielkie hity 2: 14-202 3: Complex.sl 4: Kłajet emsi 5: Nikt niczego nie jest pewien 6: Mota mota 7: Wiem i chcę 8: Letni dzień (remix) : Klipy 1: Graffiti 2: Słowo ulicy 3: Rapnastyk 4: Film z harlemu
Juras,Przemiana,2020,RPS Enterteyment,https://i.discogs.com/ntfpR_VHmy-HtQM6X2YiS52bXf2kgHzBx-LdDQnT5kA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE2MDQ4/MDkzLTE2MDI1MTM4/NzAtNzAxMi5wbmc.jpeg,https://api.discogs.com/releases/16048093,38,1-1: Czarny psalm 1-2: Mrok 1-3: Michael buffer 1-4: Cash flow 1-5: Hard talk 1-6: Pandemonium 1-7: Mad lips rap 1-8: Wejście smoka 1-9: Jak żyć? 1-10: Wracam z dalekiej podróży 1-11: Morote gari 1-12: Maybach 1-13: Moje pióro 1-14: R-a-p (umiem w linijki) 1-15: Pomniki : Bonus tracks 1-16: Chwasty 1-17: Wielka improwizacja (rmx magiera) 1-18: Hot 16 challenge 2 : Instrumentals 2-1: Czarny psalm (instrumental) 2-2: Mrok (instrumental) 2-3: Michael buffer (instrumental) 2-4: Cash flow (instrumental) 2-5: Hard talk (instrumental) 2-6: Pandemonium (instrumental) 2-7: Mad lips rap (instrumental) 2-8: Wejście smoka (instrumental) 2-9: Jak żyć? (instrumental) 2-10: Wracam z dalekiej podróży (instrumental) 2-11: Morote gari (instrumental) 2-12: Maybach (instrumental) 2-13: Moje pióro (instrumental) 2-14: R-a-p (umiem w linijki) (instrumental) 2-15: Pomniki (instrumental) 2-16: Chwasty (instrumental) 2-17: Wielka improwizacja (rmx magiera) (instrumental)
Karat NM,Orzeł I Syrenka,2017,"Cut Addix., Studio Nagrywarka, Studio Nagrywarka, Cyklon Studio, Cyklon Studio",https://i.discogs.com/WFFh94MFBsyxng8cNR4cs4mvCd1Tftq3a5uXg6iIJkM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEyMDEw/OTQxLTE1MjY1MDU3/MTEtMzk0NS5qcGVn.jpeg,https://api.discogs.com/releases/12010941,14,1: To znowu rap addix 2: Zombie 3: Nie-czystość 4: Rap 5: Coś tam coś tam 6: Pijane bloki 7: Ill communication 8: Abrams ii 9: Folwark zwierzęcy 10: Trylon 11: Abrams 12: Jestem sam 13: Hello
Sokół Feat. Pono / Franek Kimono,W Aucie,2007,"Warner Music Poland, Warner Music Poland, Warner Music Poland, GM Records, GM Records",https://i.discogs.com/5mg7cdOx69cQcj7LbYOwo7of525w4S-6ClkpRjyqMpk/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTYwMDMw/NTQtMTQwODU0Mjgz/NS03Njg2LmpwZWc.jpeg,https://api.discogs.com/releases/6003054,32,1-1: Désert 1-2: L'autre bout de monde 1-3: La fille de l'est 1-4: Ecoute moi camarade 1-5: M'en voulez-vous? 1-6: Pourquoi 1-7: Les froleuses 1-8: La rade 1-9: A tes souhaits 1-10: Ja vole 1-11: Juste un echo 1-12: Ne dis jamais 1-13: Femme de couleur 1-14: Djama nyemao 1-15: La vie en rose...indien : Bonsoir 2-1: French up song 2-2: La patte 2-3: Les filles c'est fait pour faire l'amour 2-4: De saragosse a barcelone 2-5: Qu'est ce qu'on en fait 2-6: Boogaloo 2-7: Elleli remix 2-8: Ne dis a personne 2-9: Fos a peyi la 2-10: Si solo fuera yo un pajaro 2-11: Madness 2-12: Dance 2-13: Red train 2-14: The rain 2-15: Our dance
